"Datetime","Filter_code","Codice.Stazione","Altitudine","Esposizione","LatUTM","LongUTM","Data","Ora","HS","Density_Avg","SWE_tot"
"2017-02-22 09:00:00","2017-02-22 09:00:00_19PF","19PF","1170","SE","669131","5069560","2017-02-22","09:00",36,274.29082125,98.74469565
"2017-02-22 09:00:00","2017-02-22 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2017-02-22","09:00",51,246.25942684902,125.592307693
"2017-02-22 09:15:00","2017-02-22 09:15:00_15TR","15TR","1550","W ","630778","5077835","2017-02-22","09:15",31,326.966701354839,101.35967742
"2017-02-22 10:30:00","2017-02-22 10:30:00_0","0","NULL","\ ","NULL","NULL","2017-02-22","10:30",49,232.65306122449,114
"2017-02-23 08:00:00","2017-02-23 08:00:00_16PT","16PT","1608","S ","705786","5110460","2017-02-23","08:00",17,320.344416029412,54.458550725
"2017-02-23 08:20:00","2017-02-23 08:20:00_25TO","25TO","1880","S ","623059","5124460","2017-02-23","08:20",48,297.836748635417,142.961639345
"2017-03-01 00:00:00","2017-03-01 00:00:00_10PM","10PM","1760","SE","695429","5135226","2017-03-01","00:00",21,200,42
"2017-03-01 00:00:00","2017-03-01 00:00:00_15TR","15TR","1550","W ","630778","5077835","2017-03-01","00:00",42,341.904761904762,143.6
"2017-03-01 08:00:00","2017-03-01 08:00:00_26SP","26SP","1980","SW","714927","5140531","2017-03-01","08:00",41,182.926829268293,75
"2017-03-01 08:30:00","2017-03-01 08:30:00_16PT","16PT","1608","S ","705786","5110460","2017-03-01","08:30",31,120,37.2
"2017-03-01 08:40:00","2017-03-01 08:40:00_1PEI","1PEI","1985","SE","627885","5136546","2017-03-01","08:40",69,150.937054491304,104.146567599
"2017-03-01 08:40:00","2017-03-01 08:40:00_22CI","22CI","2145","NE","712858","5147444","2017-03-01","08:40",57,197.839335178947,112.768421052
"2017-03-01 08:40:00","2017-03-01 08:40:00_25TO","25TO","1880","S ","623059","5124460","2017-03-01","08:40",80,229.00483871125,183.203870969
"2017-03-01 09:00:00","2017-03-01 09:00:00_19PF","19PF","1170","SE","669131","5069560","2017-03-01","09:00",26,300.172719476923,78.044907064
"2017-03-01 09:00:00","2017-03-01 09:00:00_29FL","29FL","1890","E ","642242","5127946","2017-03-01","09:00",89,185.656340203371,165.234142781
"2017-03-01 09:00:00","2017-03-01 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2017-03-01","09:00",86,198.164520233721,170.421487401
"2017-03-01 10:30:00","2017-03-01 10:30:00_0","0","NULL","\ ","NULL","NULL","2017-03-01","10:30",54,205.555555555556,111
"2017-03-02 09:35:00","2017-03-02 09:35:00_10NT","10NT","2080","NW","696600","5134383","2017-03-02","09:35",37,230.4974736,85.284065232
"2017-03-03 15:20:00","2017-03-03 15:20:00_10MS","10MS","1985","SW","696357","5135781","2017-03-03","15:20",12,274.282258066667,32.913870968
"2017-03-05 13:00:00","2017-03-05 13:00:00_35VC","35VC","1880","SE","712817","5126802","2017-03-05","13:00",76,231.320882853947,175.803870969
"2017-03-07 09:00:00","2017-03-07 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2017-03-07","09:00",91,219.78021978022,200
"2017-03-07 15:40:00","2017-03-07 15:40:00_43BU","43BU","2060","SW","709265","5145471","2017-03-07","15:40",25,222.933020064,55.733255016
"2017-03-08 07:30:00","2017-03-08 07:30:00_16PT","16PT","1608","S ","705786","5110460","2017-03-08","07:30",30,336.666666666667,101
"2017-03-08 07:55:00","2017-03-08 07:55:00_10PM","10PM","1760","SE","695429","5135226","2017-03-08","07:55",21,343.685757609524,72.174009098
"2017-03-08 07:55:00","2017-03-08 07:55:00_26SP","26SP","1980","SW","714927","5140531","2017-03-08","07:55",44,232.090909090909,102.12
"2017-03-08 08:30:00","2017-03-08 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2017-03-08","08:30",60,226.773531846667,136.064119108
"2017-03-08 08:30:00","2017-03-08 08:30:00_25TO","25TO","1880","S ","623059","5124460","2017-03-08","08:30",84,247.261904761905,207.7
"2017-03-08 08:30:00","2017-03-08 08:30:00_35VC","35VC","1880","SE","712817","5126802","2017-03-08","08:30",76,264.993121853947,201.394772609
"2017-03-08 08:45:00","2017-03-08 08:45:00_22CI","22CI","2145","NE","712858","5147444","2017-03-08","08:45",62,232.345996341935,144.054517732
"2017-03-08 09:00:00","2017-03-08 09:00:00_19PF","19PF","1170","SE","669131","5069560","2017-03-08","09:00",19,360,68.4
"2017-03-08 09:00:00","2017-03-08 09:00:00_29FL","29FL","1890","E ","642242","5127946","2017-03-08","09:00",85,212.698889477647,180.794056056
"2017-03-08 09:00:00","2017-03-08 09:00:00_30PN","30PN","2735","NE","621741","5120602","2017-03-08","09:00",116,309.120975818966,358.58033195
"2017-03-08 10:00:00","2017-03-08 10:00:00_31RO","31RO","2012","SE","714649","5130925","2017-03-08","10:00",83,247.224981180723,205.19673438
"2017-03-08 11:00:00","2017-03-08 11:00:00_15TR","15TR","1550","W ","630778","5077835","2017-03-08","11:00",59,350.847457627119,207
"2017-03-09 10:10:00","2017-03-09 10:10:00_0","0","NULL","\ ","NULL","NULL","2017-03-09","10:10",69,296.95652173913,204.9
"2017-03-14 08:30:00","2017-03-14 08:30:00_25TO","25TO","1880","S ","623059","5124460","2017-03-14","08:30",64,322.109375,206.15
"2017-03-15 07:00:00","2017-03-15 07:00:00_26SP","26SP","1980","SW","714927","5140531","2017-03-15","07:00",27,341.481481481481,92.2
"2017-03-15 08:30:00","2017-03-15 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2017-03-15","08:30",47,274.029073893617,128.79366473
"2017-03-15 08:30:00","2017-03-15 08:30:00_31RO","31RO","2012","SE","714649","5130925","2017-03-15","08:30",49,255.793111812245,125.338624788
"2017-03-15 08:40:00","2017-03-15 08:40:00_30PN","30PN","2735","NE","621741","5120602","2017-03-15","08:40",92,330.505685004348,304.065230204
"2017-03-15 08:45:00","2017-03-15 08:45:00_22CI","22CI","2145","NE","712858","5147444","2017-03-15","08:45",53,262.508474383019,139.129491423
"2017-03-15 09:00:00","2017-03-15 09:00:00_29FL","29FL","1890","E ","642242","5127946","2017-03-15","09:00",68,289.1981616,196.654749888
"2017-03-15 09:00:00","2017-03-15 09:00:00_35VC","35VC","1880","SE","712817","5126802","2017-03-15","09:00",58,294.310344827586,170.7
"2017-03-15 11:00:00","2017-03-15 11:00:00_0","0","NULL","\ ","NULL","NULL","2017-03-15","11:00",90,270.223690148889,243.201321134
"2017-03-16 09:00:00","2017-03-16 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2017-03-16","09:00",64,272.4001114875,174.336071352
"2017-03-17 09:00:00","2017-03-17 09:00:00_10NT","10NT","2080","NW","696600","5134383","2017-03-17","09:00",34,280.963946870588,95.527741936
"2017-03-21 09:00:00","2017-03-21 09:00:00_31","31","2012","SE","714649","5130925","2017-03-21","09:00",100,456.8,456.8
"2017-03-21 11:00:00","2017-03-21 11:00:00_0","0","NULL","\ ","NULL","NULL","2017-03-21","11:00",55,317.052631578182,174.378947368
"2017-03-21 15:00:00","2017-03-21 15:00:00_0","0","NULL","\ ","NULL","NULL","2017-03-21","15:00",25,313.450767136,78.362691784
"2017-03-22 00:00:00","2017-03-22 00:00:00_31RO","31RO","2012","SE","714649","5130925","2017-03-22","00:00",100,359.981096078,359.981096078
"2017-03-22 08:15:00","2017-03-22 08:15:00_1PEI","1PEI","1985","SE","627885","5136546","2017-03-22","08:15",30,333.677310916667,100.103193275
"2017-03-22 08:30:00","2017-03-22 08:30:00_35VC","35VC","1880","SE","712817","5126802","2017-03-22","08:30",28,319.716086428571,89.5205042
"2017-03-22 08:45:00","2017-03-22 08:45:00_22CI","22CI","2145","NE","712858","5147444","2017-03-22","08:45",36,340.660302,122.63770872
"2017-03-22 08:50:00","2017-03-22 08:50:00_30PN","30PN","2735","NE","621741","5120602","2017-03-22","08:50",83,341.383365024096,283.34819297
"2017-03-22 09:00:00","2017-03-22 09:00:00_29FL","29FL","1890","E ","642242","5127946","2017-03-22","09:00",49,360.440431122449,176.61581125
"2017-03-22 09:00:00","2017-03-22 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2017-03-22","09:00",42,224.761904761905,94.4
"2017-03-23 09:30:00","2017-03-23 09:30:00_31","31","2012","SE","714649","5130925","2017-03-23","09:30",75,321.542057614667,241.156543211
"2017-03-29 08:45:00","2017-03-29 08:45:00_22CI","22CI","2145","NE","712858","5147444","2017-03-29","08:45",23,382.863264021739,88.058550725
"2017-03-29 09:05:00","2017-03-29 09:05:00_30PN","30PN","2735","NE","621741","5120602","2017-03-29","09:05",68,337.664082875,229.611576355
"2017-04-05 08:05:00","2017-04-05 08:05:00_10PM","10PM","1760","SE","695429","5135226","2017-04-05","08:05",15,123.782413066667,18.56736196
"2017-04-05 09:30:00","2017-04-05 09:30:00_30PN","30PN","2735","NE","621741","5120602","2017-04-05","09:30",98,335.640166590816,328.927363259
"2017-04-18 11:00:00","2017-04-18 11:00:00_0","0","NULL","\ ","NULL","NULL","2017-04-18","11:00",200,181.87768117,363.75536234
"2017-04-19 08:40:00","2017-04-19 08:40:00_30PN","30PN","2735","NE","621741","5120602","2017-04-19","08:40",73,315.308713182192,230.175360623
"2017-04-26 09:15:00","2017-04-26 09:15:00_30PN","30PN","2735","NE","621741","5120602","2017-04-26","09:15",77,291.619958987013,224.54736842
"2017-05-17 09:00:00","2017-05-17 09:00:00_30PN","30PN","2735","NE","621741","5120602","2017-05-17","09:00",111,355.61877667027,394.736842104
"2017-11-16 09:00:00","2017-11-16 09:00:00_0","0","NULL","\ ","NULL","NULL","2017-11-16","09:00",65,379.208384412308,246.485449868
"2017-11-16 13:30:00","2017-11-16 13:30:00_0","0","NULL","\ ","NULL","NULL","2017-11-16","13:30",68,280.375696726471,190.655473774
"2017-11-17 13:30:00","2017-11-17 13:30:00_0","0","NULL","\ ","NULL","NULL","2017-11-17","13:30",40,197.5448717925,79.017948717
"2017-11-22 10:45:00","2017-11-22 10:45:00_30PN","30PN","2735","NE","621741","5120602","2017-11-22","10:45",45,228.476763446667,102.814543551
"2017-11-29 08:10:00","2017-11-29 08:10:00_10PM","10PM","1760","SE","695429","5135226","2017-11-29","08:10",18,312.158533927778,56.188536107
"2017-11-29 10:10:00","2017-11-29 10:10:00_10NT","10NT","2080","NW","696600","5134383","2017-11-29","10:10",48,281.39264898125,135.068471511
"2017-12-06 00:00:00","2017-12-06 00:00:00_10PM","10PM","1760","SE","695429","5135226","2017-12-06","00:00",29,279.200482572414,80.968139946
"2017-12-06 07:45:00","2017-12-06 07:45:00_26SP","26SP","1980","SW","714927","5140531","2017-12-06","07:45",37,183.388773391892,67.853846155
"2017-12-06 10:00:00","2017-12-06 10:00:00_30PN","30PN","2735","NE","621741","5120602","2017-12-06","10:00",57,279.632047245614,159.39026693
"2017-12-07 13:45:00","2017-12-07 13:45:00_13PR","13PR","1675","SW","698219","5135084","2017-12-07","13:45",23,261.121525304348,60.05795082
"2017-12-09 14:00:00","2017-12-09 14:00:00_0","0","NULL","\ ","NULL","NULL","2017-12-09","14:00",56,226.945114694643,127.089264229
"2017-12-12 10:00:00","2017-12-12 10:00:00_20","20","NULL","\ ","NULL","NULL","2017-12-12","10:00",72,333.621638048611,240.207579395
"2017-12-13 00:00:00","2017-12-13 00:00:00_26SP","26SP","1980","SW","714927","5140531","2017-12-13","00:00",74,490.031185032433,362.623076924
"2017-12-13 00:00:00","2017-12-13 00:00:00_31RO","31RO","2012","SE","714649","5130925","2017-12-13","00:00",93,339.632234616129,315.857978193
"2017-12-13 08:25:00","2017-12-13 08:25:00_10PM","10PM","1760","SE","695429","5135226","2017-12-13","08:25",48,255.864144958333,122.81478958
"2017-12-13 08:30:00","2017-12-13 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2017-12-13","08:30",80,124.1773006125,99.34184049
"2017-12-13 08:40:00","2017-12-13 08:40:00_22CI","22CI","2145","NE","712858","5147444","2017-12-13","08:40",90,123.078800272222,110.770920245
"2017-12-13 09:00:00","2017-12-13 09:00:00_29FL","29FL","1890","E ","642242","5127946","2017-12-13","09:00",93,183.538510995699,170.690815226
"2017-12-13 09:30:00","2017-12-13 09:30:00_0","0","NULL","\ ","NULL","NULL","2017-12-13","09:30",80,287.5085217375,230.00681739
"2017-12-13 09:30:00","2017-12-13 09:30:00_3PIN","3PIN","1885","W ","639889","5114784","2017-12-13","09:30",75,206.8,155.1
"2017-12-13 10:00:00","2017-12-13 10:00:00_25TO","25TO","1880","S ","623059","5124460","2017-12-13","10:00",88,265.444858420455,233.59147541
"2017-12-13 12:00:00","2017-12-13 12:00:00_0","0","NULL","\ ","NULL","NULL","2017-12-13","12:00",116,241.035473642241,279.601149425
"2017-12-13 15:20:00","2017-12-13 15:20:00_43BU","43BU","2060","SW","709265","5145471","2017-12-13","15:20",55,218.425087785455,120.133798282
"2017-12-14 10:00:00","2017-12-14 10:00:00_13PR","13PR","1675","SW","698219","5135084","2017-12-14","10:00",40,210.2157361775,84.086294471
"2017-12-14 10:45:00","2017-12-14 10:45:00_0","0","NULL","\ ","NULL","NULL","2017-12-14","10:45",50,221.327741936,110.663870968
"2017-12-15 10:30:00","2017-12-15 10:30:00_0","0","NULL","\ ","NULL","NULL","2017-12-15","10:30",85,267.264585834118,227.174897959
"2017-12-19 10:00:00","2017-12-19 10:00:00_30PN","30PN","2735","NE","621741","5120602","2017-12-19","10:00",55,285.134649481818,156.824057215
"2017-12-19 11:20:00","2017-12-19 11:20:00_7PVA","7PVA","2045","SE","715572","5135580","2017-12-19","11:20",81,264.244294148148,214.03787826
"2017-12-20 07:30:00","2017-12-20 07:30:00_1PEI","1PEI","1985","SE","627885","5136546","2017-12-20","07:30",70,127.142857142857,89
"2017-12-20 07:50:00","2017-12-20 07:50:00_26SP","26SP","1980","SW","714927","5140531","2017-12-20","07:50",70,386.889508,270.8226556
"2017-12-20 08:05:00","2017-12-20 08:05:00_10PM","10PM","1760","SE","695429","5135226","2017-12-20","08:05",47,278.889372768085,131.078005201
"2017-12-20 08:30:00","2017-12-20 08:30:00_31RO","31RO","2012","SE","714649","5130925","2017-12-20","08:30",100,287.218878793,287.218878793
"2017-12-20 08:45:00","2017-12-20 08:45:00_22CI","22CI","2145","NE","712858","5147444","2017-12-20","08:45",80,257.9983006125,206.39864049
"2017-12-20 09:00:00","2017-12-20 09:00:00_29FL","29FL","1890","E ","642242","5127946","2017-12-20","09:00",81,244.570310680247,198.101951651
"2017-12-20 10:30:00","2017-12-20 10:30:00_25TO","25TO","1880","S ","623059","5124460","2017-12-20","10:30",80,222.50068305875,178.000546447
"2017-12-21 09:00:00","2017-12-21 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2017-12-21","09:00",71,244.207342415493,173.387213115
"2017-12-23 09:00:00","2017-12-23 09:00:00_8","8","NULL","\ ","NULL","NULL","2017-12-23","09:00",82,271.323428523171,222.485211389
"2017-12-23 13:10:00","2017-12-23 13:10:00_35VC","35VC","1880","SE","712817","5126802","2017-12-23","13:10",62,272.412480169355,168.895737705
"2017-12-24 10:15:00","2017-12-24 10:15:00_0","0","NULL","\ ","NULL","NULL","2017-12-24","10:15",98,312.395102038776,306.147199998
"2017-12-25 10:15:00","2017-12-25 10:15:00_10MS","10MS","1985","SW","696357","5135781","2017-12-25","10:15",47,222.070260814894,104.373022583
"2017-12-27 07:50:00","2017-12-27 07:50:00_26SP","26SP","1980","SW","714927","5140531","2017-12-27","07:50",80,154.6,123.68
"2017-12-27 08:00:00","2017-12-27 08:00:00_25TO","25TO","1880","S ","623059","5124460","2017-12-27","08:00",95,251.926427594737,239.330106215
"2017-12-27 08:45:00","2017-12-27 08:45:00_22CI","22CI","2145","NE","712858","5147444","2017-12-27","08:45",82,267.90692802439,219.68368098
"2017-12-27 09:00:00","2017-12-27 09:00:00_1PEI","1PEI","1985","SE","627885","5136546","2017-12-27","09:00",80,212.5,170
"2017-12-27 09:00:00","2017-12-27 09:00:00_29FL","29FL","1890","E ","642242","5127946","2017-12-27","09:00",96,215.390027322917,206.77442623
"2017-12-27 10:00:00","2017-12-27 10:00:00_15TR","15TR","1550","W ","630778","5077835","2017-12-27","10:00",36,198.796779388889,71.56684058
"2017-12-27 11:30:00","2017-12-27 11:30:00_13PR","13PR","1675","SW","698219","5135084","2017-12-27","11:30",43,108.078085465116,46.47357675
"2017-12-28 09:00:00","2017-12-28 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2017-12-28","09:00",137,192.043795619708,263.099999999
"2017-12-29 13:20:00","2017-12-29 13:20:00_14","14","NULL","\ ","NULL","NULL","2017-12-29","13:20",80,404.86463768125,323.891710145
"2017-12-31 09:45:00","2017-12-31 09:45:00_0","0","NULL","\ ","NULL","NULL","2017-12-31","09:45",96,241.243151130208,231.593425085
"2018-01-02 08:00:00","2018-01-02 08:00:00_16PT","16PT","1608","S ","705786","5110460","2018-01-02","08:00",64,215.625,138
"2018-01-02 14:30:00","2018-01-02 14:30:00_0","0","NULL","\ ","NULL","NULL","2018-01-02","14:30",130,252.562908751538,328.331781377
"2018-01-03 00:00:00","2018-01-03 00:00:00_0","0","NULL","\ ","NULL","NULL","2018-01-03","00:00",103,278.703983505825,287.065103011
"2018-01-03 00:00:00","2018-01-03 00:00:00_14PO","14PO","1385","NW","706857","5144945","2018-01-03","00:00",48,196.25,94.2
"2018-01-03 07:45:00","2018-01-03 07:45:00_26SP","26SP","1980","SW","714927","5140531","2018-01-03","07:45",100,177.903121205,177.903121205
"2018-01-03 08:00:00","2018-01-03 08:00:00_15TR","15TR","1550","W ","630778","5077835","2018-01-03","08:00",61,242.254849688525,147.77545831
"2018-01-03 08:05:00","2018-01-03 08:05:00_10PM","10PM","1760","SE","695429","5135226","2018-01-03","08:05",80,229.41178916625,183.529431333
"2018-01-03 08:25:00","2018-01-03 08:25:00_2RAB","2RAB","1335","S ","638591","5141136","2018-01-03","08:25",50,231.51647541,115.758237705
"2018-01-03 08:30:00","2018-01-03 08:30:00_12FO","12FO","1360","NW","671070","5087375","2018-01-03","08:30",46,221.304347826087,101.8
"2018-01-03 08:30:00","2018-01-03 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2018-01-03","08:30",83,267.025438440964,221.631113906
"2018-01-03 08:30:00","2018-01-03 08:30:00_28RM","28RM","1100","W ","654244","5146435","2018-01-03","08:30",41,293.194166163415,120.209608127
"2018-01-03 08:40:00","2018-01-03 08:40:00_13PR","13PR","1675","SW","698219","5135084","2018-01-03","08:40",61,158.438972236066,96.647773064
"2018-01-03 08:40:00","2018-01-03 08:40:00_18SB","18SB","1600","SW","715519","5120132","2018-01-03","08:40",65,166.153846153846,108
"2018-01-03 08:45:00","2018-01-03 08:45:00_22CI","22CI","2145","NE","712858","5147444","2018-01-03","08:45",109,244.174124695413,266.149795918
"2018-01-03 08:45:00","2018-01-03 08:45:00_24NO","24NO","1020","S ","719299","5113380","2018-01-03","08:45",51,387.563167884314,197.657215621
"2018-01-03 09:00:00","2018-01-03 09:00:00_29FL","29FL","1890","E ","642242","5127946","2018-01-03","09:00",118,228.707140872881,269.87442623
"2018-01-03 09:00:00","2018-01-03 09:00:00_5PSV","5PSV","1320","SE","648525","5071709","2018-01-03","09:00",43,173.503772655814,74.606622242
"2018-01-03 09:30:00","2018-01-03 09:30:00_31RO","31RO","2012","SE","714649","5130925","2018-01-03","09:30",160,326.3539648075,522.166343692
"2018-01-03 10:00:00","2018-01-03 10:00:00_3PIN","3PIN","1885","W ","639889","5114784","2018-01-03","10:00",116,252.588431591379,293.002580646
"2018-01-03 10:15:00","2018-01-03 10:15:00_0","0","NULL","\ ","NULL","NULL","2018-01-03","10:15",70,269,188.3
"2018-01-03 10:30:00","2018-01-03 10:30:00_25TO","25TO","1880","S ","623059","5124460","2018-01-03","10:30",105,279.987822014286,293.987213115
"2018-01-03 11:00:00","2018-01-03 11:00:00_30","30","2735","NE","621741","5120602","2018-01-03","11:00",149,278.269304936242,414.621264355
"2018-01-05 14:00:00","2018-01-05 14:00:00_35VC","35VC","1880","SE","712817","5126802","2018-01-05","14:00",108,254.183165465741,274.517818703
"2018-01-10 00:00:00","2018-01-10 00:00:00_15TR","15TR","1550","W ","630778","5077835","2018-01-10","00:00",43,354.922951102326,152.616868974
"2018-01-10 00:00:00","2018-01-10 00:00:00_28RM","28RM","1100","W ","654244","5146435","2018-01-10","00:00",32,351.349796375,112.43193484
"2018-01-10 07:50:00","2018-01-10 07:50:00_26SP","26SP","1980","SW","714927","5140531","2018-01-10","07:50",128,182.34375,233.4
"2018-01-10 08:00:00","2018-01-10 08:00:00_16PT","16PT","1608","S ","705786","5110460","2018-01-10","08:00",50,366.28368098,183.14184049
"2018-01-10 08:15:00","2018-01-10 08:15:00_10PM","10PM","1760","SE","695429","5135226","2018-01-10","08:15",77,309.110877918182,238.015375997
"2018-01-10 08:30:00","2018-01-10 08:30:00_18SB","18SB","1600","SW","715519","5120132","2018-01-10","08:30",63,300.754216492064,189.47515639
"2018-01-10 08:30:00","2018-01-10 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2018-01-10","08:30",110,162.363636363636,178.6
"2018-01-10 08:30:00","2018-01-10 08:30:00_25TO","25TO","1880","S ","623059","5124460","2018-01-10","08:30",130,238.821046612308,310.467360596
"2018-01-10 09:00:00","2018-01-10 09:00:00_29FL","29FL","1890","E ","642242","5127946","2018-01-10","09:00",132,188.770740189394,249.17737705
"2018-01-10 09:00:00","2018-01-10 09:00:00_2RAB","2RAB","1335","S ","638591","5141136","2018-01-10","09:00",48,312.430917875,149.96684058
"2018-01-10 09:00:00","2018-01-10 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2018-01-10","09:00",133,251.501333981955,334.496774196
"2018-01-10 09:15:00","2018-01-10 09:15:00_24NO","24NO","1020","S ","719299","5113380","2018-01-10","09:15",29,332.465887344828,96.41510733
"2018-01-10 09:30:00","2018-01-10 09:30:00_22CI","22CI","2145","NE","712858","5147444","2018-01-10","09:30",132,245.909090909091,324.6
"2018-01-10 10:00:00","2018-01-10 10:00:00_30PN","30PN","2735","NE","621741","5120602","2018-01-10","10:00",119,283.845173546218,337.77575652
"2018-01-10 10:15:00","2018-01-10 10:15:00_0","0","NULL","\ ","NULL","NULL","2018-01-10","10:15",166,204.170839287952,338.923593218
"2018-01-10 10:20:00","2018-01-10 10:20:00_0","0","NULL","\ ","NULL","NULL","2018-01-10","10:20",140,247.925576037143,347.095806452
"2018-01-10 10:20:00","2018-01-10 10:20:00_31RO","31RO","2012","SE","714649","5130925","2018-01-10","10:20",180,255.402105178333,459.723789321
"2018-01-11 15:20:00","2018-01-11 15:20:00_43BU","43BU","2060","SW","709265","5145471","2018-01-11","15:20",86,229.569725297674,197.429963756
"2018-01-12 08:00:00","2018-01-12 08:00:00_0","0","NULL","\ ","NULL","NULL","2018-01-12","08:00",36,314.071949,113.06590164
"2018-01-12 10:00:00","2018-01-12 10:00:00_35VC","35VC","1880","SE","712817","5126802","2018-01-12","10:00",113,257.116337789381,290.541461702
"2018-01-12 11:10:00","2018-01-12 11:10:00_13PR","13PR","1675","SW","698219","5135084","2018-01-12","11:10",51,275.906150494118,140.712136752
"2018-01-13 10:00:00","2018-01-13 10:00:00_0","0","NULL","\ ","NULL","NULL","2018-01-13","10:00",78,281.241565451282,219.368421052
"2018-01-16 10:30:00","2018-01-16 10:30:00_13PR","13PR","1675","SW","698219","5135084","2018-01-16","10:30",50,286.962212298,143.481106149
"2018-01-16 14:30:00","2018-01-16 14:30:00_0","0","NULL","\ ","NULL","NULL","2018-01-16","14:30",113,275.533623316814,311.352994348
"2018-01-17 00:00:00","2018-01-17 00:00:00_26SP","26SP","1980","SW","714927","5140531","2018-01-17","00:00",112,213.340415139286,238.941264956
"2018-01-17 00:00:00","2018-01-17 00:00:00_29FL","29FL","1890","E ","642242","5127946","2018-01-17","00:00",115,263.079521095652,302.54144926
"2018-01-17 08:25:00","2018-01-17 08:25:00_2RAB","2RAB","1335","S ","638591","5141136","2018-01-17","08:25",48,306.77884443125,147.253845327
"2018-01-17 08:30:00","2018-01-17 08:30:00_15TR","15TR","1550","W ","630778","5077835","2018-01-17","08:30",45,293.305555555556,131.9875
"2018-01-17 08:30:00","2018-01-17 08:30:00_16PT","16PT","1608","S ","705786","5110460","2018-01-17","08:30",55,308.473934363636,169.6606639
"2018-01-17 08:30:00","2018-01-17 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2018-01-17","08:30",95,251.784987057895,239.195737705
"2018-01-17 08:50:00","2018-01-17 08:50:00_22CI","22CI","2145","NE","712858","5147444","2018-01-17","08:50",118,264.868502774576,312.544833274
"2018-01-17 09:00:00","2018-01-17 09:00:00_25TO","25TO","1880","S ","623059","5124460","2018-01-17","09:00",118,306.101694915254,361.2
"2018-01-17 09:00:00","2018-01-17 09:00:00_31RO","31RO","2012","SE","714649","5130925","2018-01-17","09:00",126,261.825001296825,329.899501634
"2018-01-17 09:45:00","2018-01-17 09:45:00_18SB","18SB","1600","SW","715519","5120132","2018-01-17","09:45",62,272.325549177419,168.84184049
"2018-01-18 09:00:00","2018-01-18 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2018-01-18","09:00",125,264.5630967752,330.703870969
"2018-01-18 10:15:00","2018-01-18 10:15:00_0","0","NULL","\ ","NULL","NULL","2018-01-18","10:15",146,301.886713167808,440.754601225
"2018-01-18 10:35:00","2018-01-18 10:35:00_0","0","NULL","\ ","NULL","NULL","2018-01-18","10:35",201,337.976651693035,679.333069903
"2018-01-18 13:00:00","2018-01-18 13:00:00_0","0","NULL","\ ","NULL","NULL","2018-01-18","13:00",157,348.218753380255,546.703442807
"2018-01-20 14:00:00","2018-01-20 14:00:00_35VC","35VC","1880","SE","712817","5126802","2018-01-20","14:00",108,284.342105262963,307.089473684
"2018-01-23 14:55:00","2018-01-23 14:55:00_43BU","43BU","2060","SW","709265","5145471","2018-01-23","14:55",85,253.351846748235,215.349069736
"2018-01-24 07:45:00","2018-01-24 07:45:00_26SP","26SP","1980","SW","714927","5140531","2018-01-24","07:45",109,238.119266055046,259.55
"2018-01-24 08:10:00","2018-01-24 08:10:00_10PM","10PM","1760","SE","695429","5135226","2018-01-24","08:10",80,319.97758151875,255.982065215
"2018-01-24 08:20:00","2018-01-24 08:20:00_28RM","28RM","1100","W ","654244","5146435","2018-01-24","08:20",33,325.496097633333,107.413712219
"2018-01-24 08:25:00","2018-01-24 08:25:00_18SB","18SB","1600","SW","715519","5120132","2018-01-24","08:25",58,290.51724137931,168.5
"2018-01-24 08:30:00","2018-01-24 08:30:00_15TR","15TR","1550","W ","630778","5077835","2018-01-24","08:30",45,265.758444804444,119.591300162
"2018-01-24 08:30:00","2018-01-24 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2018-01-24","08:30",107,227.943925233645,243.9
"2018-01-24 08:30:00","2018-01-24 08:30:00_2RAB","2RAB","1335","S ","638591","5141136","2018-01-24","08:30",53,259.937435056604,137.76684058
"2018-01-24 08:45:00","2018-01-24 08:45:00_22CI","22CI","2145","NE","712858","5147444","2018-01-24","08:45",118,247.542372881356,292.1
"2018-01-24 09:00:00","2018-01-24 09:00:00_29FL","29FL","1890","E ","642242","5127946","2018-01-24","09:00",114,211.636755824561,241.26590164
"2018-01-24 09:00:00","2018-01-24 09:00:00_31RO","31RO","2012","SE","714649","5130925","2018-01-24","09:00",135,305.682252042963,412.671040258
"2018-01-24 09:00:00","2018-01-24 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2018-01-24","09:00",120,265.529691875,318.63563025
"2018-01-24 10:00:00","2018-01-24 10:00:00_14PO","14PO","1385","NW","706857","5144945","2018-01-24","10:00",38,313.145533610526,118.995302772
