"Datetime","Filter_code","Ordine","Codice.Stazione","Nome.breve","Località","Provincia","Altitudine","Esposizione","Pendenza","LatUTM","LongUTM","Expr1","Expr2","Data","Ora","IDStratigrafica","IDRilievo","Da","A","ContAcqua","FomaGrani1","FomaGrani2","DimGrani","DimGrani2","TestMano","Commento","SWE","density","density_from_grain_hardness","density_estimated","density_final","SWE_calc"
"2018-03-14 09:15:00","2018-03-14 09:15:00_3PIN",3,"3PIN","PINZOLO","PINZOLO - GRUAL","TN","1885","W ","14","639889","5114784","3PIN","PINZOLO - GRUAL","2018-03-14",915,20610,3744,94,80,"2","6","6b","2","-  ","2","","NULL",330,351.1226766,NaN,330,46.2
"2018-03-14 09:15:00","2018-03-14 09:15:00_3PIN",3,"3PIN","PINZOLO","PINZOLO - GRUAL","TN","1885","W ","14","639889","5114784","3PIN","PINZOLO - GRUAL","2018-03-14",915,20611,3744,80,52,"2","6","6a","2","-  ","3","","NULL",300,363.1935484,NaN,300,84
"2018-03-14 09:15:00","2018-03-14 09:15:00_3PIN",3,"3PIN","PINZOLO","PINZOLO - GRUAL","TN","1885","W ","14","639889","5114784","3PIN","PINZOLO - GRUAL","2018-03-14",915,20612,3744,52,10,"2","6","6a","3","-  ","3","","NULL",340,363.1935484,NaN,340,142.8
"2018-03-14 09:15:00","2018-03-14 09:15:00_3PIN",3,"3PIN","PINZOLO","PINZOLO - GRUAL","TN","1885","W ","14","639889","5114784","3PIN","PINZOLO - GRUAL","2018-03-14",915,20613,3744,10,0,"2","5","5x","3","-  ","-","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20564,3737,158,154,"-","2a","- ","0.5","-  ","2","","NULL",NaN,196.9756098,196.9756098,196.9756098,7.879024392
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20565,3737,154,140,"-","2","- ","0.6","-  ","3","","NULL",180,230.1149425,NaN,180,25.2
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20566,3737,140,125,"-","3","- ","0.6","-  ","3","","NULL",230,286.5103011,NaN,230,34.5
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20567,3737,125,97,"-","3a","3c","0.7","0.5","3","","NULL",220,286.5103011,NaN,220,61.6
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20568,3737,97,93,"-","6a","- ","1","-  ","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,14.76684058
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20569,3737,93,66,"-","3b","- ","0.8","   ","3","","NULL",330,286.5103011,NaN,330,89.1
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20570,3737,66,32,"-","6a","- ","0.9","-  ","4","","NULL",350,369.1710145,NaN,350,119
"2018-03-14 09:30:00","2018-03-14 09:30:00_31RO",31,"31RO","P ROLLE","PASSO ROLLE","TN","2012","SE","2","714649","5130925","31RO","PASSO ROLLE","2018-03-14",930,20571,3737,32,0,"-","3b","4c","1","0.7","1","","NULL",300,245.3333333,NaN,300,96
"2018-03-14 09:45:00","2018-03-14 09:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2018-03-14",945,20601,3743,84,81,"1","1","1e","1","1","1","","NULL",NaN,127.0920245,127.0920245,127.0920245,3.812760735
"2018-03-14 09:45:00","2018-03-14 09:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2018-03-14",945,20602,3743,81,67,"1","4c","5b","2","3","4","","NULL",330,329.85,NaN,330,46.2
"2018-03-14 09:45:00","2018-03-14 09:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2018-03-14",945,20603,3743,67,50,"2","6a","6b","2","2","2","","NULL",340,351.1226766,NaN,340,57.8
"2018-03-14 09:45:00","2018-03-14 09:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2018-03-14",945,20604,3743,50,0,"2","6c","8c","3","3","-","","NULL",350,NaN,NaN,350,175
"2018-03-14 11:30:00","2018-03-14 11:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2018-03-14",1130,20630,3747,33,26,"4","6b","6a","2","2","3","","NULL",400,363.1935484,NaN,400,28
"2018-03-14 11:30:00","2018-03-14 11:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2018-03-14",1130,20631,3747,26,16,"4","6b","6a","1","1","2","","NULL",360,351.1226766,NaN,360,36
"2018-03-14 11:30:00","2018-03-14 11:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2018-03-14",1130,20632,3747,16,13,"4","6b","6a","2","2","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,11.075130435
"2018-03-14 11:30:00","2018-03-14 11:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2018-03-14",1130,20633,3747,13,2,"4","6b","6a","1","1","2","","NULL",370,351.1226766,NaN,370,40.7
"2018-03-14 11:30:00","2018-03-14 11:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2018-03-14",1130,20634,3747,2,0,"5","6c","6c","1","1","3","in fusione","NULL",NaN,363.1935484,363.1935484,363.1935484,7.263870968
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20646,3750,153,150,"2","3a","- ","0.3","-  ","1","","NULL",NaN,218.033195,218.033195,218.033195,6.54099585
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20647,3750,150,148,"1","9e","6a","2","-  ","4","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20648,3750,148,144,"1","3a","- ","0.4","-  ","3","","NULL",NaN,286.5103011,286.5103011,286.5103011,11.460412044
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20649,3750,144,135,"1","9e","6a","2.5","3","4","","NULL",220,NaN,NaN,220,19.8
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20650,3750,135,130,"2","3a","- ","0.5","-  ","3","","NULL",NaN,286.5103011,286.5103011,286.5103011,14.325515055
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20652,3750,130,128,"2","6a","9e","1.5","2","4","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20653,3750,128,121,"2","3a","3b","0.5","-  ","3","","NULL",NaN,286.5103011,286.5103011,286.5103011,20.055721077
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20654,3750,121,118,"2","6","9e","2","-  ","5","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20655,3750,118,117,"2","6","3b","1","-  ","3","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20656,3750,117,114,"2","6a","- ","3","-  ","5","","NULL",NaN,387.9506173,387.9506173,387.9506173,11.638518519
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20657,3750,114,100,"2","3b","- ","1","-  ","3","","NULL",300,286.5103011,NaN,300,42
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20658,3750,100,98,"2","6a","- ","3","3.5","5","","NULL",NaN,387.9506173,387.9506173,387.9506173,7.759012346
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20659,3750,98,90,"2","6b","6a","3","4","2","Presenza di impurità colorate","NULL",260,351.1226766,NaN,260,20.8
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20660,3750,90,78,"2","6b","6a","4","-  ","6","","NULL",360,340,NaN,360,43.2
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20661,3750,78,75,"2","3b","6a","1","2","4","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20663,3750,75,74,"2","6a","9e","2","3","5","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20664,3750,74,53,"2","6a","- ","3","4","4","Presenza di colonne di ghiaccio","NULL",360,369.1710145,NaN,360,75.6
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20666,3750,53,44,"2","6a","9e","3.5","4","5","","NULL",340,NaN,NaN,340,30.6
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20667,3750,44,38,"2","6b","- ","4","-  ","3","","NULL",350,363.1935484,NaN,350,21
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20668,3750,38,36,"2","6a","- ","3.5","4","5","","NULL",NaN,387.9506173,387.9506173,387.9506173,7.759012346
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20669,3750,36,26,"2","6a","- ","4","-  ","3","","NULL",320,363.1935484,NaN,320,32
"2018-03-15 09:20:00","2018-03-15 09:20:00_35VC",35,"35VC","CIGOLERA","MALGA VAL CIGOLERA","TN","1880","SE","11","712817","5126802","35VC","MALGA VAL CIGOLERA","2018-03-15",920,20670,3750,26,0,"2","6b","- ","5","-  ","4","Calici in decomposizione","NULL",300,369.1710145,NaN,300,78
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20635,3748,223,220,"1","1e","7","2","3","1","","NULL",NaN,NaN,NaN,NaN,NaN
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20636,3748,220,216,"1","2","- ","1","2","1","","NULL",NaN,150.3932203,150.3932203,150.3932203,6.015728812
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20637,3748,216,185,"1","3a","- ","1","2","2","","NULL",200,250.7726161,NaN,200,62
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20638,3748,185,177,"1","3a","- ","1","2","3","","NULL",210,286.5103011,NaN,210,16.8
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20639,3748,177,176,"1","5x","5x","2","   ","1","","NULL",NaN,256.344086,256.344086,256.344086,2.56344086
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20640,3748,175,174,"1","6m","6b","1","2","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,3.691710145
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20641,3748,174,141,"1","4c","- ","1","2","2","","NULL",270,290.8539326,NaN,270,89.1
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20642,3748,141,140,"1","6m","6b","2","3","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,3.691710145
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20643,3748,140,95,"1","4c","- ","2","-  ","3","","NULL",300,305.9328358,NaN,300,135
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20644,3748,95,23,"1","6a","6b","2","-  ","4","","NULL",350,369.1710145,NaN,350,252
"2018-03-15 10:10:00","2018-03-15 10:10:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Cavallazza Nord","2018-03-15",1010,20645,3748,23,0,"2","5x","6b","3","-  ","2","","NULL",310,289.2307692,NaN,310,71.3
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20709,3755,98,96,"2","1e","- ","0.5","-  ","1","","NULL",NaN,127.0920245,127.0920245,127.0920245,2.54184049
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20710,3755,96,93,"2","6m","- ","-  ","-  ","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,10.895806452
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20711,3755,93,90,"1","3a","- ","0.2","-  ","1","","NULL",NaN,218.033195,218.033195,218.033195,6.54099585
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20712,3755,90,89,"1","6m","- ","-  ","-  ","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,3.631935484
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20713,3755,89,85,"1","3a","- ","0.3","-  ","1","","NULL",NaN,218.033195,218.033195,218.033195,8.7213278
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20714,3755,85,84,"1","6m","- ","-  ","-  ","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,3.631935484
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20715,3755,84,81,"1","3a","- ","0.2","-  ","1","","NULL",NaN,218.033195,218.033195,218.033195,6.54099585
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20716,3755,81,80,"1","6m","- ","-  ","-  ","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,3.631935484
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20717,3755,80,66,"1","4c","- ","1","-  ","-","","NULL",240,NaN,NaN,240,33.6
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20718,3755,66,65,"1","6m","- ","-  ","-  ","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,3.631935484
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20719,3755,65,45,"1","4c","- ","1.2","-  ","-","","NULL",330,NaN,NaN,330,66
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20720,3755,45,25,"1","5b","- ","8","-  ","2","","NULL",300,283,NaN,300,60
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20721,3755,25,24,"1","6m","- ","-  ","-  ","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,3.631935484
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20722,3755,24,3,"1","5b","- ","10","-  ","1","","NULL",270,256.344086,NaN,270,56.7
"2018-03-15 15:15:00","2018-03-15 15:15:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2018-03-15",1515,20723,3755,3,0,"1","6b","- ","1","-  ","2","","NULL",NaN,351.1226766,351.1226766,351.1226766,10.533680298
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20724,3756,108,71,"2","2a","3a","1","2","2","","NULL",160,196.4347826,NaN,160,59.2
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20725,3756,71,63,"3","6","6","2","2","1","","NULL",230,322.7563025,NaN,230,18.4
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20726,3756,63,60,"2","6","6","2","2","1","","NULL",NaN,322.7563025,322.7563025,322.7563025,9.682689075
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20727,3756,60,50,"2","4c","4c","1","1","3","","NULL",300,305.9328358,NaN,300,30
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20728,3756,50,46,"3","5x","6","2","2","3","","NULL",NaN,290.9090909,290.9090909,290.9090909,11.636363636
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20729,3756,46,35,"3","4","6","1","2","3","","NULL",320,NaN,NaN,320,35.2
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20730,3756,35,25,"3","5x","6","2","3","3","","NULL",340,290.9090909,NaN,340,34
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20731,3756,25,5,"3","5x","6","2","3","4","","NULL",420,324.2857143,NaN,420,84
"2018-03-20 08:30:00","2018-03-20 08:30:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2018-03-20",830,20732,3756,5,0,"2","6","6","2","3","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,18.458550725
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20733,3757,220,200,"1","1b","- ","1- ","2","1","","NULL",140,127.0920245,NaN,140,28
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20734,3757,200,170,"1","2a","- ","2- ","-  ","2","","NULL",170,196.9756098,NaN,170,51
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20735,3757,170,132,"1","2","3c","2","3","3","","NULL",200,222.037037,NaN,200,76
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20736,3757,132,120,"1","2","3a","2","3","4","","NULL",350,240.7692308,NaN,350,42
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20737,3757,120,115,"1","3","4","3","-  ","4","","NULL",NaN,340,340,340,17
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20738,3757,115,50,"1","3","4","3","-  ","2","","NULL",310,263.9316239,NaN,310,201.5
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20739,3757,50,10,"1","4","- ","3","4","2","","NULL",380,290.8539326,NaN,380,152
"2018-03-20 10:30:00","2018-03-20 10:30:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Capanna Cervino","2018-03-20",1030,20740,3757,10,0,"1","5","- ","4","-  ","2","","NULL",320,283,NaN,320,32
"2018-03-21 07:20:00","2018-03-21 07:20:00_14PO",14,"14PO","POZZA DI FASSA","POZZA DI FASSA","TN","1385","NW","16","706857","5144945","14PO","POZZA DI FASSA","2018-03-21",720,20741,3758,54,52,"1","2a","2a","2","2","1","","NULL",NaN,150.3932203,150.3932203,150.3932203,3.007864406
"2018-03-21 07:20:00","2018-03-21 07:20:00_14PO",14,"14PO","POZZA DI FASSA","POZZA DI FASSA","TN","1385","NW","16","706857","5144945","14PO","POZZA DI FASSA","2018-03-21",720,20742,3758,52,40,"1","6a","6a","3","3","4","","NULL",330,369.1710145,NaN,330,39.6
"2018-03-21 07:20:00","2018-03-21 07:20:00_14PO",14,"14PO","POZZA DI FASSA","POZZA DI FASSA","TN","1385","NW","16","706857","5144945","14PO","POZZA DI FASSA","2018-03-21",720,20743,3758,40,34,"1","6a","6a","2","2","2","","NULL",280,351.1226766,NaN,280,16.8
"2018-03-21 07:20:00","2018-03-21 07:20:00_14PO",14,"14PO","POZZA DI FASSA","POZZA DI FASSA","TN","1385","NW","16","706857","5144945","14PO","POZZA DI FASSA","2018-03-21",720,20744,3758,34,25,"1","6a","6a","4","4","5","","NULL",290,387.9506173,NaN,290,26.1
